Generation	Bias	Standardized.fitness	Adjusted.fitness	Hits
48	true	6.0	0.14285715	83
49	true	6.0	0.14285715	83
50	true	6.0	0.14285715	83
0	false	60.0	0.016393442	29
1	false	24.0	0.04	65
2	false	24.0	0.04	65
3	false	27.0	0.035714287	62
4	false	27.0	0.035714287	62
5	false	27.0	0.035714287	62
6	false	27.0	0.035714287	62
7	false	24.0	0.04	65
8	false	24.0	0.04	65
9	false	24.0	0.04	65
10	false	24.0	0.04	65
11	false	22.0	0.04347826	67
12	false	21.0	0.045454547	68
13	false	13.0	0.071428575	76
14	false	13.0	0.071428575	76
15	false	13.0	0.071428575	76
16	false	10.0	0.09090909	79
17	false	8.0	0.11111111	81
18	false	8.0	0.11111111	81
19	false	4.0	0.2	85
20	false	4.0	0.2	85
21	false	4.0	0.2	85
22	false	4.0	0.2	85
23	false	2.0	0.33333334	87
24	false	2.0	0.33333334	87
25	false	2.0	0.33333334	87
26	false	2.0	0.33333334	87
27	false	2.0	0.33333334	87
28	false	1.0	0.5	88
29	false	1.0	0.5	88
30	false	1.0	0.5	88
31	false	1.0	0.5	88
32	false	1.0	0.5	88
33	false	1.0	0.5	88
34	false	0.0	1.0	89
0	true	52.0	0.018867925	37
1	true	52.0	0.018867925	37
2	true	46.0	0.021276595	43
3	true	46.0	0.021276595	43
4	true	39.0	0.025	50
5	true	39.0	0.025	50
6	true	39.0	0.025	50
7	true	39.0	0.025	50
8	true	34.0	0.028571429	55
9	true	34.0	0.028571429	55
10	true	34.0	0.028571429	55
11	true	34.0	0.028571429	55
12	true	34.0	0.028571429	55
13	true	32.0	0.030303031	57
14	true	32.0	0.030303031	57
15	true	32.0	0.030303031	57
16	true	32.0	0.030303031	57
17	true	32.0	0.030303031	57
18	true	30.0	0.032258064	59
19	true	30.0	0.032258064	59
20	true	30.0	0.032258064	59
21	true	30.0	0.032258064	59
22	true	30.0	0.032258064	59
23	true	30.0	0.032258064	59
24	true	30.0	0.032258064	59
25	true	30.0	0.032258064	59
26	true	30.0	0.032258064	59
27	true	30.0	0.032258064	59
28	true	29.0	0.033333335	60
29	true	29.0	0.033333335	60
30	true	29.0	0.033333335	60
31	true	29.0	0.033333335	60
32	true	29.0	0.033333335	60
33	true	29.0	0.033333335	60
34	true	29.0	0.033333335	60
35	true	29.0	0.033333335	60
36	true	29.0	0.033333335	60
37	true	29.0	0.033333335	60
38	true	29.0	0.033333335	60
39	true	29.0	0.033333335	60
40	true	29.0	0.033333335	60
41	true	29.0	0.033333335	60
42	true	29.0	0.033333335	60
43	true	29.0	0.033333335	60
44	true	29.0	0.033333335	60
45	true	29.0	0.033333335	60
46	true	29.0	0.033333335	60
47	true	29.0	0.033333335	60
48	true	29.0	0.033333335	60
49	true	29.0	0.033333335	60
50	true	29.0	0.033333335	60
0	false	40.0	0.024390243	49
1	false	35.0	0.027777778	54
2	false	34.0	0.028571429	55
3	false	31.0	0.03125	58
4	false	31.0	0.03125	58
5	false	27.0	0.035714287	62
6	false	27.0	0.035714287	62
7	false	27.0	0.035714287	62
8	false	27.0	0.035714287	62
9	false	27.0	0.035714287	62
10	false	27.0	0.035714287	62
11	false	27.0	0.035714287	62
12	false	27.0	0.035714287	62
13	false	27.0	0.035714287	62
14	false	27.0	0.035714287	62
15	false	27.0	0.035714287	62
16	false	27.0	0.035714287	62
17	false	27.0	0.035714287	62
18	false	27.0	0.035714287	62
19	false	27.0	0.035714287	62
20	false	20.0	0.04761905	69
21	false	20.0	0.04761905	69
22	false	20.0	0.04761905	69
23	false	20.0	0.04761905	69
24	false	14.0	0.06666667	75
25	false	14.0	0.06666667	75
26	false	14.0	0.06666667	75
27	false	14.0	0.06666667	75
28	false	14.0	0.06666667	75
29	false	14.0	0.06666667	75
30	false	14.0	0.06666667	75
31	false	14.0	0.06666667	75
32	false	14.0	0.06666667	75
33	false	14.0	0.06666667	75
34	false	14.0	0.06666667	75
35	false	10.0	0.09090909	79
36	false	10.0	0.09090909	79
37	false	10.0	0.09090909	79
38	false	10.0	0.09090909	79
39	false	10.0	0.09090909	79
40	false	1.0	0.5	88
41	false	0.0	1.0	89
0	true	36.0	0.027027028	53
1	true	36.0	0.027027028	53
2	true	36.0	0.027027028	53
3	true	36.0	0.027027028	53
4	true	36.0	0.027027028	53
5	true	27.0	0.035714287	62
6	true	27.0	0.035714287	62
7	true	26.0	0.037037037	63
8	true	24.0	0.04	65
9	true	24.0	0.04	65
10	true	23.0	0.041666668	66
11	true	20.0	0.04761905	69
12	true	18.0	0.05263158	71
13	true	18.0	0.05263158	71
14	true	17.0	0.055555556	72
15	true	13.0	0.071428575	76
16	true	9.0	0.1	80
17	true	9.0	0.1	80
18	true	9.0	0.1	80
19	true	9.0	0.1	80
20	true	9.0	0.1	80
21	true	8.0	0.11111111	81
22	true	8.0	0.11111111	81
23	true	8.0	0.11111111	81
24	true	5.0	0.16666667	84
25	true	5.0	0.16666667	84
26	true	5.0	0.16666667	84
27	true	5.0	0.16666667	84
28	true	5.0	0.16666667	84
29	true	4.0	0.2	85
30	true	4.0	0.2	85
31	true	4.0	0.2	85
32	true	4.0	0.2	85
33	true	4.0	0.2	85
34	true	4.0	0.2	85
35	true	4.0	0.2	85
36	true	4.0	0.2	85
37	true	4.0	0.2	85
38	true	4.0	0.2	85
39	true	4.0	0.2	85
40	true	4.0	0.2	85
41	true	4.0	0.2	85
42	true	4.0	0.2	85
43	true	4.0	0.2	85
44	true	4.0	0.2	85
45	true	4.0	0.2	85
46	true	4.0	0.2	85
47	true	4.0	0.2	85
48	true	4.0	0.2	85
49	true	4.0	0.2	85
50	true	4.0	0.2	85
0	false	55.0	0.017857144	34
1	false	46.0	0.021276595	43
2	false	45.0	0.02173913	44
3	false	47.0	0.020833334	42
4	false	46.0	0.021276595	43
5	false	37.0	0.02631579	52
6	false	37.0	0.02631579	52
7	false	36.0	0.027027028	53
8	false	33.0	0.029411765	56
9	false	29.0	0.033333335	60
10	false	29.0	0.033333335	60
11	false	29.0	0.033333335	60
12	false	29.0	0.033333335	60
13	false	28.0	0.03448276	61
14	false	28.0	0.03448276	61
15	false	28.0	0.03448276	61
16	false	28.0	0.03448276	61
17	false	28.0	0.03448276	61
18	false	27.0	0.035714287	62
19	false	27.0	0.035714287	62
20	false	27.0	0.035714287	62
21	false	27.0	0.035714287	62
22	false	27.0	0.035714287	62
23	false	27.0	0.035714287	62
24	false	24.0	0.04	65
25	false	24.0	0.04	65
26	false	24.0	0.04	65
27	false	24.0	0.04	65
28	false	24.0	0.04	65
29	false	24.0	0.04	65
30	false	24.0	0.04	65
31	false	24.0	0.04	65
32	false	24.0	0.04	65
33	false	24.0	0.04	65
34	false	24.0	0.04	65
35	false	24.0	0.04	65
36	false	24.0	0.04	65
37	false	24.0	0.04	65
38	false	24.0	0.04	65
39	false	23.0	0.041666668	66
40	false	23.0	0.041666668	66
41	false	23.0	0.041666668	66
42	false	23.0	0.041666668	66
43	false	23.0	0.041666668	66
44	false	22.0	0.04347826	67
45	false	22.0	0.04347826	67
46	false	22.0	0.04347826	67
47	false	22.0	0.04347826	67
48	false	22.0	0.04347826	67
49	false	22.0	0.04347826	67
50	false	22.0	0.04347826	67
0	true	52.0	0.018867925	37
1	true	45.0	0.02173913	44
2	true	38.0	0.025641026	51
3	true	40.0	0.024390243	49
4	true	38.0	0.025641026	51
5	true	38.0	0.025641026	51
6	true	30.0	0.032258064	59
7	true	25.0	0.03846154	64
8	true	20.0	0.04761905	69
9	true	20.0	0.04761905	69
10	true	20.0	0.04761905	69
11	true	16.0	0.05882353	73
12	true	8.0	0.11111111	81
13	true	8.0	0.11111111	81
14	true	8.0	0.11111111	81
15	true	4.0	0.2	85
16	true	4.0	0.2	85
17	true	2.0	0.33333334	87
18	true	2.0	0.33333334	87
19	true	2.0	0.33333334	87
20	true	2.0	0.33333334	87
21	true	2.0	0.33333334	87
22	true	2.0	0.33333334	87
23	true	2.0	0.33333334	87
24	true	2.0	0.33333334	87
25	true	2.0	0.33333334	87
26	true	2.0	0.33333334	87
27	true	2.0	0.33333334	87
28	true	2.0	0.33333334	87
29	true	2.0	0.33333334	87
30	true	2.0	0.33333334	87
31	true	2.0	0.33333334	87
32	true	2.0	0.33333334	87
33	true	2.0	0.33333334	87
34	true	2.0	0.33333334	87
35	true	2.0	0.33333334	87
36	true	2.0	0.33333334	87
37	true	2.0	0.33333334	87
38	true	2.0	0.33333334	87
39	true	2.0	0.33333334	87
40	true	2.0	0.33333334	87
41	true	2.0	0.33333334	87
42	true	2.0	0.33333334	87
43	true	2.0	0.33333334	87
44	true	2.0	0.33333334	87
45	true	2.0	0.33333334	87
46	true	2.0	0.33333334	87
47	true	2.0	0.33333334	87
48	true	2.0	0.33333334	87
49	true	2.0	0.33333334	87
50	true	2.0	0.33333334	87
0	false	58.0	0.016949153	31
1	false	50.0	0.019607844	39
2	false	48.0	0.020408163	41
3	false	42.0	0.023255814	47
4	false	42.0	0.023255814	47
5	false	41.0	0.023809524	48
6	false	31.0	0.03125	58
7	false	31.0	0.03125	58
8	false	31.0	0.03125	58
9	false	29.0	0.033333335	60
10	false	29.0	0.033333335	60
11	false	29.0	0.033333335	60
12	false	27.0	0.035714287	62
13	false	27.0	0.035714287	62
14	false	27.0	0.035714287	62
15	false	27.0	0.035714287	62
16	false	27.0	0.035714287	62
17	false	27.0	0.035714287	62
18	false	27.0	0.035714287	62
19	false	27.0	0.035714287	62
20	false	27.0	0.035714287	62
21	false	27.0	0.035714287	62
22	false	27.0	0.035714287	62
23	false	27.0	0.035714287	62
24	false	27.0	0.035714287	62
25	false	27.0	0.035714287	62
26	false	27.0	0.035714287	62
27	false	27.0	0.035714287	62
28	false	27.0	0.035714287	62
29	false	27.0	0.035714287	62
30	false	27.0	0.035714287	62
31	false	27.0	0.035714287	62
32	false	27.0	0.035714287	62
33	false	27.0	0.035714287	62
34	false	27.0	0.035714287	62
35	false	27.0	0.035714287	62
36	false	27.0	0.035714287	62
37	false	27.0	0.035714287	62
38	false	27.0	0.035714287	62
39	false	27.0	0.035714287	62
40	false	27.0	0.035714287	62
41	false	27.0	0.035714287	62
42	false	27.0	0.035714287	62
43	false	27.0	0.035714287	62
44	false	27.0	0.035714287	62
45	false	27.0	0.035714287	62
46	false	27.0	0.035714287	62
47	false	27.0	0.035714287	62
48	false	27.0	0.035714287	62
49	false	27.0	0.035714287	62
50	false	27.0	0.035714287	62
0	true	54.0	0.018181818	35
1	true	51.0	0.01923077	38
2	true	50.0	0.019607844	39
3	true	45.0	0.02173913	44
4	true	39.0	0.025	50
5	true	32.0	0.030303031	57
6	true	32.0	0.030303031	57
7	true	37.0	0.02631579	52
8	true	37.0	0.02631579	52
9	true	37.0	0.02631579	52
10	true	37.0	0.02631579	52
11	true	37.0	0.02631579	52
12	true	37.0	0.02631579	52
13	true	37.0	0.02631579	52
14	true	37.0	0.02631579	52
15	true	37.0	0.02631579	52
16	true	37.0	0.02631579	52
17	true	37.0	0.02631579	52
18	true	37.0	0.02631579	52
19	true	37.0	0.02631579	52
20	true	37.0	0.02631579	52
21	true	37.0	0.02631579	52
22	true	37.0	0.02631579	52
23	true	37.0	0.02631579	52
24	true	37.0	0.02631579	52
25	true	37.0	0.02631579	52
26	true	37.0	0.02631579	52
27	true	37.0	0.02631579	52
28	true	37.0	0.02631579	52
29	true	37.0	0.02631579	52
30	true	37.0	0.02631579	52
31	true	37.0	0.02631579	52
32	true	37.0	0.02631579	52
33	true	37.0	0.02631579	52
34	true	37.0	0.02631579	52
35	true	37.0	0.02631579	52
36	true	37.0	0.02631579	52
37	true	37.0	0.02631579	52
38	true	37.0	0.02631579	52
39	true	37.0	0.02631579	52
40	true	37.0	0.02631579	52
41	true	37.0	0.02631579	52
42	true	37.0	0.02631579	52
43	true	37.0	0.02631579	52
44	true	37.0	0.02631579	52
45	true	37.0	0.02631579	52
46	true	37.0	0.02631579	52
47	true	37.0	0.02631579	52
48	true	37.0	0.02631579	52
49	true	37.0	0.02631579	52
50	true	37.0	0.02631579	52
0	false	47.0	0.020833334	42
1	false	50.0	0.019607844	39
2	false	46.0	0.021276595	43
3	false	49.0	0.02	40
4	false	40.0	0.024390243	49
5	false	39.0	0.025	50
6	false	39.0	0.025	50
7	false	29.0	0.033333335	60
8	false	29.0	0.033333335	60
9	false	29.0	0.033333335	60
10	false	29.0	0.033333335	60
11	false	29.0	0.033333335	60
12	false	26.0	0.037037037	63
13	false	20.0	0.04761905	69
14	false	20.0	0.04761905	69
15	false	20.0	0.04761905	69
16	false	18.0	0.05263158	71
17	false	18.0	0.05263158	71
18	false	18.0	0.05263158	71
19	false	18.0	0.05263158	71
20	false	18.0	0.05263158	71
21	false	18.0	0.05263158	71
22	false	18.0	0.05263158	71
23	false	13.0	0.071428575	76
24	false	13.0	0.071428575	76
25	false	10.0	0.09090909	79
26	false	10.0	0.09090909	79
27	false	10.0	0.09090909	79
28	false	10.0	0.09090909	79
29	false	10.0	0.09090909	79
30	false	8.0	0.11111111	81
31	false	8.0	0.11111111	81
32	false	8.0	0.11111111	81
33	false	8.0	0.11111111	81
34	false	8.0	0.11111111	81
35	false	2.0	0.33333334	87
36	false	2.0	0.33333334	87
37	false	2.0	0.33333334	87
38	false	1.0	0.5	88
39	false	0.0	1.0	89
0	true	53.0	0.018518519	36
1	true	52.0	0.018867925	37
2	true	50.0	0.019607844	39
3	true	44.0	0.022222223	45
4	true	44.0	0.022222223	45
5	true	34.0	0.028571429	55
6	true	26.0	0.037037037	63
7	true	26.0	0.037037037	63
8	true	26.0	0.037037037	63
9	true	24.0	0.04	65
10	true	24.0	0.04	65
11	true	24.0	0.04	65
12	true	24.0	0.04	65
13	true	22.0	0.04347826	67
14	true	22.0	0.04347826	67
15	true	20.0	0.04761905	69
16	true	20.0	0.04761905	69
17	true	18.0	0.05263158	71
18	true	17.0	0.055555556	72
19	true	11.0	0.083333336	78
20	true	8.0	0.11111111	81
21	true	8.0	0.11111111	81
22	true	4.0	0.2	85
23	true	3.0	0.25	86
24	true	3.0	0.25	86
25	true	3.0	0.25	86
26	true	2.0	0.33333334	87
27	true	2.0	0.33333334	87
28	true	2.0	0.33333334	87
29	true	2.0	0.33333334	87
30	true	1.0	0.5	88
31	true	1.0	0.5	88
32	true	0.0	1.0	89
0	false	51.0	0.01923077	38
1	false	45.0	0.02173913	44
2	false	45.0	0.02173913	44
3	false	45.0	0.02173913	44
4	false	41.0	0.023809524	48
5	false	35.0	0.027777778	54
6	false	35.0	0.027777778	54
7	false	33.0	0.029411765	56
8	false	31.0	0.03125	58
9	false	31.0	0.03125	58
10	false	31.0	0.03125	58
11	false	26.0	0.037037037	63
12	false	26.0	0.037037037	63
13	false	19.0	0.05	70
14	false	19.0	0.05	70
15	false	19.0	0.05	70
16	false	15.0	0.0625	74
17	false	15.0	0.0625	74
18	false	15.0	0.0625	74
19	false	15.0	0.0625	74
20	false	15.0	0.0625	74
21	false	15.0	0.0625	74
22	false	15.0	0.0625	74
23	false	15.0	0.0625	74
24	false	15.0	0.0625	74
25	false	15.0	0.0625	74
26	false	13.0	0.071428575	76
27	false	13.0	0.071428575	76
28	false	7.0	0.125	82
29	false	7.0	0.125	82
30	false	7.0	0.125	82
31	false	7.0	0.125	82
32	false	7.0	0.125	82
33	false	7.0	0.125	82
34	false	6.0	0.14285715	83
35	false	6.0	0.14285715	83
36	false	5.0	0.16666667	84
37	false	5.0	0.16666667	84
38	false	5.0	0.16666667	84
39	false	5.0	0.16666667	84
40	false	5.0	0.16666667	84
41	false	4.0	0.2	85
42	false	4.0	0.2	85
43	false	4.0	0.2	85
44	false	4.0	0.2	85
45	false	4.0	0.2	85
46	false	4.0	0.2	85
47	false	4.0	0.2	85
48	false	4.0	0.2	85
49	false	4.0	0.2	85
50	false	4.0	0.2	85
0	true	47.0	0.020833334	42
1	true	47.0	0.020833334	42
2	true	41.0	0.023809524	48
3	true	36.0	0.027027028	53
4	true	36.0	0.027027028	53
5	true	34.0	0.028571429	55
6	true	30.0	0.032258064	59
7	true	30.0	0.032258064	59
8	true	28.0	0.03448276	61
9	true	28.0	0.03448276	61
10	true	27.0	0.035714287	62
11	true	25.0	0.03846154	64
12	true	25.0	0.03846154	64
13	true	25.0	0.03846154	64
14	true	25.0	0.03846154	64
15	true	25.0	0.03846154	64
16	true	25.0	0.03846154	64
17	true	25.0	0.03846154	64
18	true	25.0	0.03846154	64
19	true	25.0	0.03846154	64
20	true	25.0	0.03846154	64
21	true	25.0	0.03846154	64
22	true	25.0	0.03846154	64
23	true	25.0	0.03846154	64
24	true	25.0	0.03846154	64
25	true	25.0	0.03846154	64
26	true	25.0	0.03846154	64
27	true	25.0	0.03846154	64
28	true	25.0	0.03846154	64
29	true	25.0	0.03846154	64
30	true	25.0	0.03846154	64
31	true	25.0	0.03846154	64
32	true	25.0	0.03846154	64
33	true	25.0	0.03846154	64
34	true	25.0	0.03846154	64
35	true	25.0	0.03846154	64
36	true	25.0	0.03846154	64
37	true	25.0	0.03846154	64
38	true	25.0	0.03846154	64
39	true	25.0	0.03846154	64
40	true	25.0	0.03846154	64
41	true	25.0	0.03846154	64
42	true	25.0	0.03846154	64
43	true	25.0	0.03846154	64
44	true	25.0	0.03846154	64
45	true	25.0	0.03846154	64
46	true	25.0	0.03846154	64
47	true	25.0	0.03846154	64
48	true	25.0	0.03846154	64
49	true	25.0	0.03846154	64
50	true	25.0	0.03846154	64
0	false	38.0	0.025641026	51
1	false	27.0	0.035714287	62
2	false	27.0	0.035714287	62
3	false	27.0	0.035714287	62
4	false	26.0	0.037037037	63
5	false	26.0	0.037037037	63
6	false	26.0	0.037037037	63
7	false	21.0	0.045454547	68
8	false	16.0	0.05882353	73
9	false	11.0	0.083333336	78
10	false	11.0	0.083333336	78
11	false	11.0	0.083333336	78
12	false	10.0	0.09090909	79
13	false	9.0	0.1	80
14	false	9.0	0.1	80
15	false	9.0	0.1	80
16	false	9.0	0.1	80
17	false	5.0	0.16666667	84
18	false	5.0	0.16666667	84
19	false	5.0	0.16666667	84
20	false	5.0	0.16666667	84
21	false	5.0	0.16666667	84
22	false	5.0	0.16666667	84
23	false	5.0	0.16666667	84
24	false	5.0	0.16666667	84
25	false	5.0	0.16666667	84
26	false	2.0	0.33333334	87
27	false	0.0	1.0	89
0	true	46.0	0.021276595	43
1	true	47.0	0.020833334	42
2	true	47.0	0.020833334	42
3	true	39.0	0.025	50
4	true	42.0	0.023255814	47
5	true	42.0	0.023255814	47
6	true	36.0	0.027027028	53
7	true	32.0	0.030303031	57
8	true	29.0	0.033333335	60
9	true	29.0	0.033333335	60
10	true	25.0	0.03846154	64
11	true	25.0	0.03846154	64
12	true	25.0	0.03846154	64
13	true	25.0	0.03846154	64
14	true	10.0	0.09090909	79
15	true	10.0	0.09090909	79
16	true	10.0	0.09090909	79
17	true	10.0	0.09090909	79
18	true	8.0	0.11111111	81
19	true	5.0	0.16666667	84
20	true	5.0	0.16666667	84
21	true	5.0	0.16666667	84
22	true	5.0	0.16666667	84
23	true	4.0	0.2	85
24	true	4.0	0.2	85
25	true	4.0	0.2	85
26	true	4.0	0.2	85
27	true	3.0	0.25	86
28	true	1.0	0.5	88
29	true	1.0	0.5	88
30	true	1.0	0.5	88
31	true	0.0	1.0	89
0	false	51.0	0.01923077	38
1	false	54.0	0.018181818	35
2	false	36.0	0.027027028	53
3	false	41.0	0.023809524	48
4	false	39.0	0.025	50
5	false	39.0	0.025	50
6	false	34.0	0.028571429	55
7	false	28.0	0.03448276	61
8	false	24.0	0.04	65
9	false	24.0	0.04	65
10	false	24.0	0.04	65
11	false	18.0	0.05263158	71
12	false	18.0	0.05263158	71
13	false	18.0	0.05263158	71
14	false	18.0	0.05263158	71
15	false	8.0	0.11111111	81
16	false	8.0	0.11111111	81
17	false	8.0	0.11111111	81
18	false	8.0	0.11111111	81
19	false	8.0	0.11111111	81
20	false	4.0	0.2	85
21	false	4.0	0.2	85
22	false	4.0	0.2	85
23	false	0.0	1.0	89
0	true	56.0	0.01754386	33
1	true	42.0	0.023255814	47
2	true	33.0	0.029411765	56
3	true	42.0	0.023255814	47
4	true	42.0	0.023255814	47
5	true	31.0	0.03125	58
6	true	31.0	0.03125	58
7	true	31.0	0.03125	58
8	true	27.0	0.035714287	62
9	true	27.0	0.035714287	62
10	true	27.0	0.035714287	62
11	true	27.0	0.035714287	62
12	true	27.0	0.035714287	62
13	true	27.0	0.035714287	62
14	true	27.0	0.035714287	62
15	true	27.0	0.035714287	62
16	true	27.0	0.035714287	62
17	true	24.0	0.04	65
18	true	27.0	0.035714287	62
19	true	27.0	0.035714287	62
20	true	27.0	0.035714287	62
21	true	27.0	0.035714287	62
22	true	27.0	0.035714287	62
23	true	27.0	0.035714287	62
24	true	27.0	0.035714287	62
25	true	27.0	0.035714287	62
26	true	27.0	0.035714287	62
27	true	27.0	0.035714287	62
28	true	27.0	0.035714287	62
29	true	27.0	0.035714287	62
30	true	27.0	0.035714287	62
31	true	27.0	0.035714287	62
32	true	27.0	0.035714287	62
33	true	27.0	0.035714287	62
34	true	27.0	0.035714287	62
35	true	27.0	0.035714287	62
36	true	27.0	0.035714287	62
37	true	27.0	0.035714287	62
38	true	27.0	0.035714287	62
39	true	27.0	0.035714287	62
40	true	27.0	0.035714287	62
41	true	27.0	0.035714287	62
42	true	27.0	0.035714287	62
43	true	27.0	0.035714287	62
44	true	27.0	0.035714287	62
45	true	27.0	0.035714287	62
46	true	27.0	0.035714287	62
47	true	27.0	0.035714287	62
48	true	27.0	0.035714287	62
49	true	27.0	0.035714287	62
50	true	27.0	0.035714287	62
0	false	45.0	0.02173913	44
1	false	41.0	0.023809524	48
2	false	36.0	0.027027028	53
3	false	43.0	0.022727273	46
4	false	44.0	0.022222223	45
5	false	40.0	0.024390243	49
6	false	25.0	0.03846154	64
7	false	21.0	0.045454547	68
8	false	21.0	0.045454547	68
9	false	21.0	0.045454547	68
10	false	13.0	0.071428575	76
11	false	13.0	0.071428575	76
12	false	13.0	0.071428575	76
13	false	13.0	0.071428575	76
14	false	13.0	0.071428575	76
15	false	11.0	0.083333336	78
16	false	9.0	0.1	80
17	false	9.0	0.1	80
18	false	9.0	0.1	80
19	false	9.0	0.1	80
20	false	9.0	0.1	80
21	false	9.0	0.1	80
22	false	9.0	0.1	80
23	false	9.0	0.1	80
24	false	9.0	0.1	80
25	false	9.0	0.1	80
26	false	9.0	0.1	80
27	false	9.0	0.1	80
28	false	9.0	0.1	80
29	false	9.0	0.1	80
30	false	9.0	0.1	80
31	false	9.0	0.1	80
32	false	9.0	0.1	80
33	false	9.0	0.1	80
34	false	9.0	0.1	80
35	false	9.0	0.1	80
36	false	9.0	0.1	80
37	false	9.0	0.1	80
38	false	9.0	0.1	80
39	false	9.0	0.1	80
40	false	9.0	0.1	80
41	false	9.0	0.1	80
42	false	9.0	0.1	80
43	false	9.0	0.1	80
44	false	9.0	0.1	80
45	false	9.0	0.1	80
46	false	9.0	0.1	80
47	false	9.0	0.1	80
48	false	5.0	0.16666667	84
49	false	5.0	0.16666667	84
50	false	5.0	0.16666667	84
0	true	26.0	0.037037037	63
1	true	26.0	0.037037037	63
2	true	26.0	0.037037037	63
3	true	26.0	0.037037037	63
4	true	26.0	0.037037037	63
5	true	26.0	0.037037037	63
6	true	26.0	0.037037037	63
7	true	20.0	0.04761905	69
8	true	20.0	0.04761905	69
9	true	20.0	0.04761905	69
10	true	20.0	0.04761905	69
11	true	11.0	0.083333336	78
12	true	11.0	0.083333336	78
13	true	11.0	0.083333336	78
14	true	11.0	0.083333336	78
15	true	11.0	0.083333336	78
16	true	11.0	0.083333336	78
17	true	9.0	0.1	80
18	true	9.0	0.1	80
19	true	9.0	0.1	80
20	true	9.0	0.1	80
21	true	9.0	0.1	80
22	true	8.0	0.11111111	81
23	true	8.0	0.11111111	81
24	true	8.0	0.11111111	81
25	true	8.0	0.11111111	81
26	true	6.0	0.14285715	83
27	true	6.0	0.14285715	83
28	true	6.0	0.14285715	83
29	true	6.0	0.14285715	83
30	true	6.0	0.14285715	83
31	true	5.0	0.16666667	84
32	true	5.0	0.16666667	84
33	true	5.0	0.16666667	84
34	true	5.0	0.16666667	84
35	true	5.0	0.16666667	84
36	true	5.0	0.16666667	84
37	true	5.0	0.16666667	84
38	true	5.0	0.16666667	84
39	true	5.0	0.16666667	84
40	true	5.0	0.16666667	84
41	true	5.0	0.16666667	84
42	true	5.0	0.16666667	84
43	true	5.0	0.16666667	84
44	true	5.0	0.16666667	84
45	true	5.0	0.16666667	84
46	true	5.0	0.16666667	84
47	true	5.0	0.16666667	84
48	true	5.0	0.16666667	84
49	true	5.0	0.16666667	84
50	true	5.0	0.16666667	84
0	false	52.0	0.018867925	37
1	false	51.0	0.01923077	38
2	false	26.0	0.037037037	63
3	false	25.0	0.03846154	64
4	false	25.0	0.03846154	64
5	false	23.0	0.041666668	66
6	false	26.0	0.037037037	63
7	false	21.0	0.045454547	68
8	false	20.0	0.04761905	69
9	false	20.0	0.04761905	69
10	false	20.0	0.04761905	69
11	false	18.0	0.05263158	71
12	false	18.0	0.05263158	71
13	false	5.0	0.16666667	84
14	false	5.0	0.16666667	84
15	false	5.0	0.16666667	84
16	false	5.0	0.16666667	84
17	false	5.0	0.16666667	84
18	false	5.0	0.16666667	84
19	false	5.0	0.16666667	84
20	false	4.0	0.2	85
21	false	4.0	0.2	85
22	false	2.0	0.33333334	87
23	false	2.0	0.33333334	87
24	false	2.0	0.33333334	87
25	false	2.0	0.33333334	87
26	false	2.0	0.33333334	87
27	false	2.0	0.33333334	87
28	false	0.0	1.0	89
0	true	56.0	0.01754386	33
1	true	44.0	0.022222223	45
2	true	36.0	0.027027028	53
3	true	36.0	0.027027028	53
4	true	36.0	0.027027028	53
5	true	36.0	0.027027028	53
6	true	34.0	0.028571429	55
7	true	28.0	0.03448276	61
8	true	28.0	0.03448276	61
9	true	28.0	0.03448276	61
10	true	28.0	0.03448276	61
11	true	26.0	0.037037037	63
12	true	24.0	0.04	65
13	true	24.0	0.04	65
14	true	21.0	0.045454547	68
15	true	21.0	0.045454547	68
16	true	16.0	0.05882353	73
17	true	16.0	0.05882353	73
18	true	16.0	0.05882353	73
19	true	16.0	0.05882353	73
20	true	16.0	0.05882353	73
21	true	16.0	0.05882353	73
22	true	16.0	0.05882353	73
23	true	16.0	0.05882353	73
24	true	16.0	0.05882353	73
25	true	16.0	0.05882353	73
26	true	16.0	0.05882353	73
27	true	16.0	0.05882353	73
28	true	16.0	0.05882353	73
29	true	16.0	0.05882353	73
30	true	16.0	0.05882353	73
31	true	16.0	0.05882353	73
32	true	16.0	0.05882353	73
33	true	16.0	0.05882353	73
34	true	16.0	0.05882353	73
35	true	16.0	0.05882353	73
36	true	16.0	0.05882353	73
37	true	16.0	0.05882353	73
38	true	16.0	0.05882353	73
39	true	16.0	0.05882353	73
40	true	16.0	0.05882353	73
41	true	16.0	0.05882353	73
42	true	16.0	0.05882353	73
43	true	16.0	0.05882353	73
44	true	16.0	0.05882353	73
45	true	16.0	0.05882353	73
46	true	16.0	0.05882353	73
47	true	16.0	0.05882353	73
48	true	16.0	0.05882353	73
49	true	15.0	0.0625	74
50	true	15.0	0.0625	74
0	false	56.0	0.01754386	33
1	false	26.0	0.037037037	63
2	false	26.0	0.037037037	63
3	false	26.0	0.037037037	63
4	false	27.0	0.035714287	62
5	false	32.0	0.030303031	57
6	false	32.0	0.030303031	57
7	false	32.0	0.030303031	57
8	false	32.0	0.030303031	57
9	false	32.0	0.030303031	57
10	false	32.0	0.030303031	57
11	false	31.0	0.03125	58
12	false	31.0	0.03125	58
13	false	31.0	0.03125	58
14	false	30.0	0.032258064	59
15	false	30.0	0.032258064	59
16	false	30.0	0.032258064	59
17	false	30.0	0.032258064	59
